,State,Year,Quarter,Txn_type,No_of_txn,amount
3696,Uttar Pradesh,2021,3,Recharge & bill payments,50414232,24348150109.635994
3697,Uttar Pradesh,2021,3,Financial Services,253418,292009129.0296748
3698,Uttar Pradesh,2021,3,Others,1230077,624716522.0745409
3699,Uttar Pradesh,2021,4,Merchant payments,183966052,142889329646.05463
3700,Uttar Pradesh,2021,4,Peer-to-peer payments,167503176,600973581946.6772
3701,Uttar Pradesh,2021,4,Recharge & bill payments,52863531,28812549097.65689
3702,Uttar Pradesh,2021,4,Financial Services,353219,386356976.48969895
3703,Uttar Pradesh,2021,4,Others,1471954,829152405.3448995
3704,Uttar Pradesh,2022,1,Merchant payments,221556930,165543931419.27045
3705,Uttar Pradesh,2022,1,Peer-to-peer payments,195592648,684758883172.6667
3706,Uttar Pradesh,2022,1,Recharge & bill payments,54873261,31683813998.386055
3707,Uttar Pradesh,2022,1,Financial Services,358499,386218170.5981607
3708,Uttar Pradesh,2022,1,Others,1571908,750327356.10464
3709,Uttar Pradesh,2022,2,Merchant payments,298721048,216176289528.43256
3710,Uttar Pradesh,2022,2,Peer-to-peer payments,232444860,812579156783.274
3711,Uttar Pradesh,2022,2,Recharge & bill payments,62659780,37867966758.88997
3712,Uttar Pradesh,2022,2,Financial Services,268349,285646084.3258523
3713,Uttar Pradesh,2022,2,Others,1204739,606123265.0864555
3714,Uttar Pradesh,2022,3,Merchant payments,361972506,232005905549.1372
3715,Uttar Pradesh,2022,3,Peer-to-peer payments,267205027,844564255684.5037
3716,Uttar Pradesh,2022,3,Recharge & bill payments,72984811,43854148172.58542
3717,Uttar Pradesh,2022,3,Financial Services,367887,344330142.1388885
3718,Uttar Pradesh,2022,3,Others,1058841,601411350.4106325
3719,Uttar Pradesh,2022,4,Merchant payments,439247166,296781967366.6535
3720,Uttar Pradesh,2022,4,Peer-to-peer payments,317613698,1030345562935.8824
3721,Uttar Pradesh,2022,4,Recharge & bill payments,78025017,48159073834.94295
3722,Uttar Pradesh,2022,4,Financial Services,418329,430212917.27641135
3723,Uttar Pradesh,2022,4,Others,1064861,661985014.756895
3724,Uttar Pradesh,2023,1,Merchant payments,520911142,323614616766.0
3725,Uttar Pradesh,2023,1,Peer-to-peer payments,383752815,1246010023301.0
3726,Uttar Pradesh,2023,1,Recharge & bill payments,96225086,66101414555.0
3727,Uttar Pradesh,2023,1,Financial Services,486982,483872123.0
3728,Uttar Pradesh,2023,1,Others,1181697,726338627.0
3729,Uttar Pradesh,2023,2,Merchant payments,653469610,372223301627.0
3730,Uttar Pradesh,2023,2,Peer-to-peer payments,446787898,1389827653278.0
3731,Uttar Pradesh,2023,2,Recharge & bill payments,109571801,73352450074.0
3732,Uttar Pradesh,2023,2,Financial Services,506431,562369291.0
3733,Uttar Pradesh,2023,2,Others,1074842,656302256.0
3734,Uttarakhand,2018,1,Recharge & bill payments,730428,124377517.3349145
3735,Uttarakhand,2018,1,Peer-to-peer payments,399545,1296603346.334598
3736,Uttarakhand,2018,1,Merchant payments,35382,39372913.10424411
3737,Uttarakhand,2018,1,Financial Services,27761,5637758.5563494945
3738,Uttarakhand,2018,1,Others,53569,42553823.19378027
3739,Uttarakhand,2018,2,Recharge & bill payments,946332,193802092.8234874
3740,Uttarakhand,2018,2,Peer-to-peer payments,620490,2358941864.7682114
3741,Uttarakhand,2018,2,Merchant payments,60494,66946005.75890133
3742,Uttarakhand,2018,2,Financial Services,29919,7913276.778501136
3743,Uttarakhand,2018,2,Others,46887,52152138.42194019
3744,Uttarakhand,2018,3,Peer-to-peer payments,1049725,3356030294.930648
3745,Uttarakhand,2018,3,Recharge & bill payments,1004356,239244556.76646537
3746,Uttarakhand,2018,3,Merchant payments,112342,84447374.86583523
3747,Uttarakhand,2018,3,Financial Services,22792,4334709.909645849
3748,Uttarakhand,2018,3,Others,39917,42516103.38590273
3749,Uttarakhand,2018,4,Peer-to-peer payments,1556731,5072621132.343549
3750,Uttarakhand,2018,4,Recharge & bill payments,1252124,292877734.33795583
3751,Uttarakhand,2018,4,Merchant payments,289733,228453045.85460952
3752,Uttarakhand,2018,4,Financial Services,29916,6035161.098892693
3753,Uttarakhand,2018,4,Others,50257,54285064.328889735
3754,Uttarakhand,2019,1,Peer-to-peer payments,3499130,6512361464.496071
3755,Uttarakhand,2019,1,Recharge & bill payments,1590269,394631055.6931843
3756,Uttarakhand,2019,1,Merchant payments,372290,226281078.7699414
3757,Uttarakhand,2019,1,Financial Services,28784,3951610.30495379
3758,Uttarakhand,2019,1,Others,55528,46303966.00979781
3759,Uttarakhand,2019,2,Peer-to-peer payments,2383662,7752954670.580209
3760,Uttarakhand,2019,2,Recharge & bill payments,1616176,454962951.9136597
3761,Uttarakhand,2019,2,Merchant payments,721858,323876953.4104364
3762,Uttarakhand,2019,2,Financial Services,21852,2550386.4774141517
3763,Uttarakhand,2019,2,Others,69727,54187888.53677146
3764,Uttarakhand,2019,3,Peer-to-peer payments,2313544,8512622076.436331
3765,Uttarakhand,2019,3,Recharge & bill payments,2201606,683772296.9748493
3766,Uttarakhand,2019,3,Merchant payments,1121052,480794827.1193007
3767,Uttarakhand,2019,3,Financial Services,12119,4570326.192004257
3768,Uttarakhand,2019,3,Others,62155,47272543.294839665
3769,Uttarakhand,2019,4,Peer-to-peer payments,3210116,11020339546.604958
3770,Uttarakhand,2019,4,Recharge & bill payments,2547173,817728111.4576316
3771,Uttarakhand,2019,4,Merchant payments,1542944,701746516.8731368
3772,Uttarakhand,2019,4,Financial Services,11585,3555524.3767221333
3773,Uttarakhand,2019,4,Others,50298,30336605.83833359
3774,Uttarakhand,2020,1,Peer-to-peer payments,3792776,13999676596.865887
3775,Uttarakhand,2020,1,Recharge & bill payments,2990764,1028598924.445406
3776,Uttarakhand,2020,1,Merchant payments,2289657,1094245197.2356641
3777,Uttarakhand,2020,1,Financial Services,10246,8180881.808693047
3778,Uttarakhand,2020,1,Others,48341,27378658.631921414
3779,Uttarakhand,2020,2,Recharge & bill payments,3755695,1303523584.942265
3780,Uttarakhand,2020,2,Peer-to-peer payments,3656029,13572964169.690296
3781,Uttarakhand,2020,2,Merchant payments,1587042,1181497493.0283294
3782,Uttarakhand,2020,2,Financial Services,15023,17612288.05771955
3783,Uttarakhand,2020,2,Others,33981,18590166.382408556
3784,Uttarakhand,2020,3,Peer-to-peer payments,4836512,18377468807.44993
3785,Uttarakhand,2020,3,Recharge & bill payments,3751993,1509373287.697055
3786,Uttarakhand,2020,3,Merchant payments,3164623,2166776519.8536706
3787,Uttarakhand,2020,3,Financial Services,20455,26449980.584111303
3788,Uttarakhand,2020,3,Others,45352,23442372.42176825
3789,Uttarakhand,2020,4,Peer-to-peer payments,6748183,25748737002.1362
3790,Uttarakhand,2020,4,Merchant payments,6629201,4274032856.6465273
3791,Uttarakhand,2020,4,Recharge & bill payments,4140391,1697819950.5564795
3792,Uttarakhand,2020,4,Financial Services,27120,29791064.761797357
3793,Uttarakhand,2020,4,Others,68376,42358455.00938001
3794,Uttarakhand,2021,1,Merchant payments,8393767,5283142247.065777
3795,Uttarakhand,2021,1,Peer-to-peer payments,7981710,29202365442.63442
3796,Uttarakhand,2021,1,Recharge & bill payments,4146569,1727960484.030287
3797,Uttarakhand,2021,1,Financial Services,30208,38400863.99560504
3798,Uttarakhand,2021,1,Others,56148,36320362.17233381
3799,Uttarakhand,2021,2,Peer-to-peer payments,9374939,32674145244.390625
3800,Uttarakhand,2021,2,Merchant payments,9134389,6257528832.057196
3801,Uttarakhand,2021,2,Recharge & bill payments,5388285,1979824048.8157122
3802,Uttarakhand,2021,2,Financial Services,31497,35404991.874676295
3803,Uttarakhand,2021,2,Others,71322,43914757.70001851
3804,Uttarakhand,2021,3,Merchant payments,13673085,9001414756.070686
3805,Uttarakhand,2021,3,Peer-to-peer payments,11867174,39256650720.01872
3806,Uttarakhand,2021,3,Recharge & bill payments,5388011,2182554095.263321
3807,Uttarakhand,2021,3,Financial Services,27839,38013969.98341857
3808,Uttarakhand,2021,3,Others,86175,48863242.2282843
3809,Uttarakhand,2021,4,Merchant payments,19850878,13515464697.761791
3810,Uttarakhand,2021,4,Peer-to-peer payments,14819203,49969580473.07786
3811,Uttarakhand,2021,4,Recharge & bill payments,5536262,2540546090.023079
3812,Uttarakhand,2021,4,Financial Services,38764,51212042.381750934
3813,Uttarakhand,2021,4,Others,116173,71304856.17664191
3814,Uttarakhand,2022,1,Merchant payments,22595602,14585438346.473846
3815,Uttarakhand,2022,1,Peer-to-peer payments,16201632,53535521438.95823
3816,Uttarakhand,2022,1,Recharge & bill payments,5617605,2745987927.683198
3817,Uttarakhand,2022,1,Financial Services,39033,49695999.71828518
3818,Uttarakhand,2022,1,Others,106900,62138787.2410843
3819,Uttarakhand,2022,2,Merchant payments,32087670,19479185362.296963
3820,Uttarakhand,2022,2,Peer-to-peer payments,19677409,65563901300.31024
3821,Uttarakhand,2022,2,Recharge & bill payments,6263098,3174160697.8567643
3822,Uttarakhand,2022,2,Financial Services,32284,37217548.78562989
3823,Uttarakhand,2022,2,Others,106417,58906116.08464594
3824,Uttarakhand,2022,3,Merchant payments,35069444,20528059274.248493
3825,Uttarakhand,2022,3,Peer-to-peer payments,22031045,68377272372.60579
3826,Uttarakhand,2022,3,Recharge & bill payments,6765699,3633710468.801753
3827,Uttarakhand,2022,3,Financial Services,38061,44669245.26821817
3828,Uttarakhand,2022,3,Others,92270,57548577.43879978
3829,Uttarakhand,2022,4,Merchant payments,43185705,26026949674.245083
3830,Uttarakhand,2022,4,Peer-to-peer payments,27043038,85220041974.58176
3831,Uttarakhand,2022,4,Recharge & bill payments,7610775,4128624164.749209
3832,Uttarakhand,2022,4,Financial Services,44569,55762460.39159953
3833,Uttarakhand,2022,4,Others,99793,64668557.391687945
3834,Uttarakhand,2023,1,Merchant payments,46150691,24023994792.0
3835,Uttarakhand,2023,1,Peer-to-peer payments,25105743,78202343600.0
3836,Uttarakhand,2023,1,Recharge & bill payments,7974874,4828592096.0
3837,Uttarakhand,2023,1,Financial Services,49836,56455666.0
3838,Uttarakhand,2023,1,Others,104531,68521431.0
3839,Uttarakhand,2023,2,Merchant payments,61652430,30881251416.0
3840,Uttarakhand,2023,2,Peer-to-peer payments,31690416,97448517076.0
3841,Uttarakhand,2023,2,Recharge & bill payments,9247601,5608284038.0
3842,Uttarakhand,2023,2,Financial Services,58524,66971615.0
3843,Uttarakhand,2023,2,Others,109243,67848253.0
3844,West Bengal,2018,1,Recharge & bill payments,5773831,964309485.9592385
3845,West Bengal,2018,1,Peer-to-peer payments,4383075,8874266825.985771
3846,West Bengal,2018,1,Financial Services,665171,119502271.66944443
3847,West Bengal,2018,1,Merchant payments,443378,366788699.65713125
3848,West Bengal,2018,1,Others,444770,301111268.86863834
3849,West Bengal,2018,2,Peer-to-peer payments,8284944,15889890046.862814
3850,West Bengal,2018,2,Recharge & bill payments,7360522,1563841173.839662
3851,West Bengal,2018,2,Financial Services,1121570,160809685.93886387
3852,West Bengal,2018,2,Merchant payments,937608,715914360.819237
3853,West Bengal,2018,2,Others,377802,298728202.7433254
3854,West Bengal,2018,3,Peer-to-peer payments,41882429,38439798815.23789
3855,West Bengal,2018,3,Recharge & bill payments,7596315,1992473341.2750623
3856,West Bengal,2018,3,Merchant payments,2252265,979603555.1397107
3857,West Bengal,2018,3,Financial Services,1619524,185187032.8965006
3858,West Bengal,2018,3,Others,354883,246871438.6293067
3859,West Bengal,2018,4,Peer-to-peer payments,17154995,35303180047.06148
3860,West Bengal,2018,4,Recharge & bill payments,9425082,2467741143.2258015
3861,West Bengal,2018,4,Merchant payments,8633569,2294203496.6575317
3862,West Bengal,2018,4,Financial Services,734796,93755616.52283625
3863,West Bengal,2018,4,Others,565106,330738908.23670936
3864,West Bengal,2019,1,Peer-to-peer payments,27374206,44170923881.744286
3865,West Bengal,2019,1,Recharge & bill payments,11659948,3021107711.9021683
3866,West Bengal,2019,1,Merchant payments,7636726,2645438308.338478
3867,West Bengal,2019,1,Financial Services,525650,47986448.46936697
3868,West Bengal,2019,1,Others,429858,279216273.42549
3869,West Bengal,2019,2,Peer-to-peer payments,20285958,48394974398.37831
3870,West Bengal,2019,2,Merchant payments,13646142,4657258459.145545
3871,West Bengal,2019,2,Recharge & bill payments,12129638,3676123279.3800926
3872,West Bengal,2019,2,Financial Services,421037,45646046.98846317
3873,West Bengal,2019,2,Others,540760,331688935.22631323
3874,West Bengal,2019,3,Merchant payments,30804036,8273187167.0788555
3875,West Bengal,2019,3,Peer-to-peer payments,21522913,57058405341.48096
3876,West Bengal,2019,3,Recharge & bill payments,13011501,4832486821.888576
3877,West Bengal,2019,3,Financial Services,558653,57054414.83597401
3878,West Bengal,2019,3,Others,547726,319398871.5461071
3879,West Bengal,2019,4,Peer-to-peer payments,67037576,76593333397.8665
3880,West Bengal,2019,4,Recharge & bill payments,14511711,4859794689.902503
3881,West Bengal,2019,4,Merchant payments,14187744,6477138700.812115
3882,West Bengal,2019,4,Financial Services,653648,77047243.72974005
3883,West Bengal,2019,4,Others,415159,196296222.33587587
3884,West Bengal,2020,1,Peer-to-peer payments,28457404,82770282623.80914
3885,West Bengal,2020,1,Merchant payments,19779392,8097859088.519976
3886,West Bengal,2020,1,Recharge & bill payments,17448908,5550815439.734788
3887,West Bengal,2020,1,Financial Services,210068,58280893.55150119
3888,West Bengal,2020,1,Others,354609,176067145.3227705
3889,West Bengal,2020,2,Peer-to-peer payments,24855687,84984004330.7718
3890,West Bengal,2020,2,Recharge & bill payments,22220012,7496845561.868595
3891,West Bengal,2020,2,Merchant payments,10225729,7404190137.669086
3892,West Bengal,2020,2,Financial Services,130595,89987205.23090403
3893,West Bengal,2020,2,Others,244774,124404641.81495729
3894,West Bengal,2020,3,Peer-to-peer payments,37556349,133120676151.84232
3895,West Bengal,2020,3,Recharge & bill payments,22284079,8768630922.970161
3896,West Bengal,2020,3,Merchant payments,19599024,14614394375.389553
3897,West Bengal,2020,3,Financial Services,151996,125973420.85650632
3898,West Bengal,2020,3,Others,363056,183680984.08253318
3899,West Bengal,2020,4,Peer-to-peer payments,46437233,166391874596.30487
3900,West Bengal,2020,4,Merchant payments,30077510,22241302940.832962
3901,West Bengal,2020,4,Recharge & bill payments,23158305,10074605883.201237
3902,West Bengal,2020,4,Financial Services,178455,164241191.7401362
3903,West Bengal,2020,4,Others,489142,293466753.56894124
3904,West Bengal,2021,1,Peer-to-peer payments,53869075,202240249482.85385
3905,West Bengal,2021,1,Merchant payments,37143701,28918343691.018497
3906,West Bengal,2021,1,Recharge & bill payments,26673733,11339665944.69124
3907,West Bengal,2021,1,Financial Services,166727,175445811.88444334
3908,West Bengal,2021,1,Others,400816,263502545.07389978
3909,West Bengal,2021,2,Peer-to-peer payments,64661051,230812278789.29965
3910,West Bengal,2021,2,Merchant payments,41696787,34787867208.31932
3911,West Bengal,2021,2,Recharge & bill payments,34799709,13331453857.609217
3912,West Bengal,2021,2,Financial Services,190537,186466487.6307634
3913,West Bengal,2021,2,Others,549353,316744715.7049847
3914,West Bengal,2021,3,Peer-to-peer payments,84353949,294799731350.5536
3915,West Bengal,2021,3,Merchant payments,58800005,50971169851.15668
3916,West Bengal,2021,3,Recharge & bill payments,37556310,16045754099.005053
3917,West Bengal,2021,3,Financial Services,189087,213411736.37376124
3918,West Bengal,2021,3,Others,813637,426999219.42323273
3919,West Bengal,2021,4,Peer-to-peer payments,105728377,372240891205.5542
3920,West Bengal,2021,4,Merchant payments,80248673,71231577538.7114
3921,West Bengal,2021,4,Recharge & bill payments,37801439,17813903244.663807
3922,West Bengal,2021,4,Financial Services,252535,270791056.674143
3923,West Bengal,2021,4,Others,998536,660874216.4934742
3924,West Bengal,2022,1,Peer-to-peer payments,124787028,446343740437.97784
3925,West Bengal,2022,1,Merchant payments,97315025,85854730616.41321
3926,West Bengal,2022,1,Recharge & bill payments,37317865,18435424277.725906
3927,West Bengal,2022,1,Financial Services,239530,261096608.80560598
3928,West Bengal,2022,1,Others,845644,531671268.6395414
3929,West Bengal,2022,2,Peer-to-peer payments,145395450,520190680811.79974
3930,West Bengal,2022,2,Merchant payments,126682135,107049019781.85823
3931,West Bengal,2022,2,Recharge & bill payments,42712193,20697301165.41855
3932,West Bengal,2022,2,Financial Services,191724,199770753.23061734
3933,West Bengal,2022,2,Others,760639,438407071.93834406
3934,West Bengal,2022,3,Peer-to-peer payments,163523844,556258142870.3699
3935,West Bengal,2022,3,Merchant payments,145181044,123577123532.40588
3936,West Bengal,2022,3,Recharge & bill payments,47208496,24221425246.93133
3937,West Bengal,2022,3,Financial Services,238746,241288774.23230746
3938,West Bengal,2022,3,Others,640258,451918188.20472723
3939,West Bengal,2022,4,Peer-to-peer payments,184380244,620222191587.5906
3940,West Bengal,2022,4,Merchant payments,171667404,140807748126.1634
3941,West Bengal,2022,4,Recharge & bill payments,48921147,26026633153.201996
3942,West Bengal,2022,4,Financial Services,268388,261122865.47893512
3943,West Bengal,2022,4,Others,610414,457937874.8149981
3944,West Bengal,2023,1,Peer-to-peer payments,209399898,712039303982.0
3945,West Bengal,2023,1,Merchant payments,196695397,152528979798.0
